鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
六甲區,房地(土地+建物),臺南市六甲區民族街３３５巷３６號,91.93,住,,,1141025,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1131023,197.67,4,2,4,有,無,13300000,67284,,0.0,0,,RPQNMLNKJHLGFFD87DA,186.72,0.0,10.95,無,
新市區,土地,南三舍段849-1地號,390.73,,特定農業區,農牧用地,1141024,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10080000,25798,,0.0,0,,RPWOMLKLJHLGFHD58DA,0.0,0.0,0.0,無,0214
關廟區,房地(土地+建物),臺南市關廟區旺萊路３６１之５號,90.07,住,,,1141024,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1071206,175.12,5,2,4,有,無,12000000,68524,,0.0,0,,RPSOMLPKJHLGFID68DA,153.23,0.0,21.89,無,0215
永康區,房地(土地+建物),臺南市永康區復華里國華街１０２巷１１７號十二樓之２,18.23,住,,,1141009,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831006,114.94,3,2,2,有,有,6200000,53941,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLKIKGFKD68DA,80.61,3.05,6.71,有,0216
新營區,房地(土地+建物)+車位,臺南市新營區中山路１１７號十三樓之三,10.13,商,,,1141031,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821221,142.01999999999998,3,2,2,有,有,8600000,60555,坡道平面,0.0,0,,RPQNMLTKJHLGFDD38EA,81.34,0.0,12.76,有,0217
永康區,房地(土地+建物),臺南市永康區中華路２８６巷１９號,63.64,住,,,1141020,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700123,98.82,4,1,2,有,無,7500000,75896,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMJJHLGFKD58DA,98.82,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區北安路三段６８０巷１０弄３６號,90.59,住,,,1141029,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000909,229.29,4,2,5,有,無,15000000,65419,,0.0,0,,RPXOMLSJJHLGFBD68DA,201.66,0.0,27.63,無,
安南區,房地(土地+建物),臺南市安南區青砂街一段５７２巷１１６弄６８之１號,81.53,都市：其他:住宅區,,,1141015,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140908,102.66,3,2,3,有,無,9539300,92921,,0.0,0,,RPPOMLTKJHLGFBD08DA,97.03,0.0,5.63,無,
安南區,土地,砂崙段764-19地號,31.04,都市：其他:細部計畫道路用地,,,1141015,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,140700,4533,,0.0,0,,SPPOMLTKJHLGFBD18DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區新都路５２０巷１１號七樓之１,15.0,住,,,1141024,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720204,79.81,3,2,2,有,有,2500000,31324,,0.0,0,其他增建/頂樓增建陽台外推；其他增建；,RPVOMLMKJHLGFCD08DA,51.87,0.0,5.64,有,
白河區,土地,長安段464地號,822.62,,一般農業區,農牧用地,1141002,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1151675,1400,,0.0,0,協議價購；,RPOTMLMKKIKGFED18DA,0.0,0.0,0.0,無,0218
仁德區,房地(土地+建物)+車位,臺南市仁德區太子北路２５０巷１８號四樓之１,30.05,住,,,1141022,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1120619,99.08,2,2,2,有,有,9380000,94671,一樓平面,14.59,0,,RPQNMLKLJHLGFID97DA,56.54,0.0,5.38,有,0219
南區,房地(土地+建物)+車位,臺南市南區大德街１４１巷９１號十三樓,25.75,住,,,1141028,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830521,181.86,3,2,3,有,有,13300000,73133,坡道機械,0.0,0,陽台外推；其他增建；,RPXNMLKKJIKGFCD97DA,84.11,42.37,10.54,有,
後壁區,房地(土地+建物),臺南市後壁區菁豐里前菁寮１０６之２００號,2445.0,,特定農業區,農牧用地,1141007,土地1建物1車位0,全,一層,透天厝,農業用,加強磚造,0850119,218.17,0,0,0,無,無,6800000,31168,,0.0,0,其他增建；,RPSNMLTKJHLGFED58DA,218.17,0.0,0.0,無,
後壁區,房地(土地+建物),臺南市後壁區侯伯里１０８之８０號,75.63,住,,,1141021,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0691229,109.17,4,2,2,有,無,4200000,38472,,0.0,0,其他增建；,RPSNMLMLJHLGFED97DA,104.78,0.0,4.39,無,0220
麻豆區,房地(土地+建物),臺南市麻豆區麻口二街２５巷１８號,76.72,住,,,1141026,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130705,163.72,5,2,5,有,無,12800000,78182,,0.0,0,陽台外推；,RPOOMLTKKIKGFFD48DA,148.39,0.0,15.33,無,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區井東里磚子井２１號三樓之７,28.71,,鄉村區,乙種建築用地,1141030,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140331,92.41,2,1,2,有,有,6800000,73585,一樓平面,16.5,0,,RPVNMLLLJHLGFFD28DA,52.12,0.0,4.53,有,
歸仁區,土地,歸仁北段774地號,698.0,農,,,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28500000,40831,,0.0,0,,RPPOMLLLJHLGFID08DA,0.0,0.0,0.0,無,0221
仁德區,房地(土地+建物),臺南市仁德區義林南路９８８巷４５號,266.93,工,,,1141019,土地3建物1車位0,全,三層,透天厝,工商用,鐵骨造，ＲＣ造,0820522,250.97,4,1,2,有,無,18000000,71722,,0.0,0,其他增建；,RPQOMLLLJHLGFID18DA,244.3,0.0,6.67,無,
永康區,房地(土地+建物),臺南市永康區廣興街３８巷６號,54.57,住,,,1141014,土地1建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0810810,130.27,3,2,2,有,無,6550000,50280,,0.0,0,,RPWNMLPJJHLGFKD09DA,101.27,0.0,13.45,無,
永康區,房地(土地+建物),臺南市永康區永安一街７３巷１３號,86.0,住,,,1141015,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1080522,246.45,6,2,6,有,無,25800000,104687,,0.0,0,,RPUNMLKLJHLGFKD58DA,223.6,0.0,22.85,無,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝一路８５號七樓之６,23.16,住,,,1141026,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120920,148.92000000000002,3,2,2,有,有,12950000,86959,坡道平面,40.67,0,,RPPNMLLLJHLGFKD18DA,66.7,0.0,5.03,有,0222
北區,房地(土地+建物),臺南市北區長榮路四段９１巷１０號,73.0,住,,,1141031,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670706,89.26,4,3,2,有,無,8500000,95227,,0.0,0,頂樓加蓋；其他增建；,RPUNMLOKJIKGFAD87DA,89.26,0.0,0.0,無,
學甲區,土地,興業段649-1地號,669.21,工,,,1141010,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15582915,23286,,0.0,0,,RPQNMLKLJHLGFGD77DA,0.0,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區永福路２７號五樓,24.56,住,,,1141026,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881004,164.14,3,2,2,有,有,8000000,48739,坡道平面,0.0,0,其他增建；,RPWNMLLLJHLGFHD58DA,91.97,0.0,10.11,有,0223
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３７號十樓之６,14.94,商,,,1141019,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,98.87,2,2,1,有,有,13360000,157429,坡道平面,25.44,1800000,預售屋、或土地及建物分件登記案件；,RPOOMLSKKIKGFID68DA,43.39,0.0,4.19,有,
楠西區,房地(土地+建物),臺南市楠西區茄拔路５２巷３２號,106.2,住,,,1141004,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1141015,171.93,4,2,4,有,無,8250000,47985,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLNLJHLGFJD38DA,156.87,0.0,15.06,無,
佳里區,房地(土地+建物),臺南市佳里區公園路２０巷１１號,98.94,住,,,1141031,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140514,191.86,5,2,4,有,無,18300000,95382,,0.0,0,,RPQNMLOKJHLGFGD08DA,179.55,0.0,12.31,無,
佳里區,房地(土地+建物),臺南市佳里區佳南路３２９巷２號,112.54,住,,,1141028,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130416,204.36,5,2,6,有,無,17180000,84067,,0.0,0,,RPPNMLPKJHLGFGD08DA,185.32,0.0,19.04,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路６６８號二樓之１,41.41,住,,,1141004,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140923,123.51,3,2,2,有,有,8750000,70844,一樓平面,0.0,1300000,預售屋、或土地及建物分件登記案件；,RPSOMLNLJHLGFGD38DA,75.7,0.0,8.98,有,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路６６８號四樓之３,47.75,住,,,1141013,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140923,140.19,3,2,2,有,有,10200000,72758,一樓平面,0.0,1300000,預售屋、或土地及建物分件登記案件；,RPUOMLNLJHLGFGD58DA,85.39,0.0,12.16,有,
永康區,房地(土地+建物),臺南市永康區竹南街５６巷５２號,116.38,住,,,1141020,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1010604,193.19,6,2,5,有,無,17400000,90067,,0.0,0,,RPQNMLRLJHLGFKD88DA,190.39,0.0,2.8,無,0224
新營區,土地,民族段438地號,641.65,商,,,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,42702000,66550,,0.0,0,,RPRNMLKMKIKGFDD87EA,0.0,0.0,0.0,無,0225
安南區,房地(土地+建物),臺南市安南區安中路一段７０３巷４５之１號,72.75,住,,,1141013,土地14建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700907,103.82000000000001,3,2,2,有,有,4000000,38528,,0.0,0,,RPTNMLSLJHLGFBD38DA,81.42,0.01,10.97,無,0226
新營區,房地(土地+建物),臺南市新營區民族路１０之６號,52.91,商,,,1141017,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,60.3,3,1,1,有,無,2150000,35655,,0.0,0,頂樓加蓋；,RPUOMLQJJHLGFDD38DA,60.3,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區育樂街１６６巷３９號,93.63,住,,,1141025,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140819,184.4,4,3,5,有,無,18000000,97614,,0.0,0,未登記建物；,RPVNMLQLJHLGFKD66DA,174.39,0.0,10.01,無,
白河區,土地,中興段19地號,558.47,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,749987,1343,,0.0,0,協議價購；,RPTSMLLKKIKGFED48DA,0.0,0.0,0.0,無,0227
白河區,土地,糞箕湖段糞箕湖小段654地號,363.84,,一般農業區,農牧用地,1140903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,509380,1400,,0.0,0,協議價購；,RPRTMLLKKIKGFED38DA,0.0,0.0,0.0,無,0228
白河區,土地,糞箕湖段糞箕湖小段654地號,1091.53,,一般農業區,農牧用地,1140903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1528139,1400,,0.0,0,協議價購；,RPSTMLLKKIKGFED48DA,0.0,0.0,0.0,無,0228
白河區,土地,糞箕湖段糞箕湖小段654地號,1091.53,,一般農業區,農牧用地,1140903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1528139,1400,,0.0,0,協議價購；,RPTTMLLKKIKGFED58DA,0.0,0.0,0.0,無,0228
白河區,土地,糞箕湖段糞箕湖小段654地號,873.22,,一般農業區,農牧用地,1140903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1222510,1400,,0.0,0,協議價購；,RPUTMLLKKIKGFED68DA,0.0,0.0,0.0,無,0228
白河區,土地,長安段435-1地號,1704.0,,一般農業區,農牧用地,1140910,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2334171,1370,,0.0,0,協議價購；,RPXNMLQKKIKGFED88DA,0.0,0.0,0.0,無,0232
白河區,土地,長安段435-1地號,1136.0,,一般農業區,農牧用地,1140910,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1556114,1370,,0.0,0,協議價購；,RPOOMLQKKIKGFED08DA,0.0,0.0,0.0,無,0232
白河區,土地,糞箕湖段糞箕湖小段585地號,6240.67,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8736933,1400,,0.0,0,協議價購；,RPVOMLQKKIKGFED78DA,0.0,0.0,0.0,無,0234
白河區,土地,糞箕湖段糞箕湖小段585地號,1300.14,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1820194,1400,,0.0,0,協議價購；,RPWOMLQKKIKGFED88DA,0.0,0.0,0.0,無,0234
白河區,土地,糞箕湖段糞箕湖小段585地號,1560.17,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2184233,1400,,0.0,0,協議價購；,RPXOMLQKKIKGFED98DA,0.0,0.0,0.0,無,0234
白河區,土地,糞箕湖段糞箕湖小段573-7地號,50.8,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,71120,1400,,0.0,0,協議價購；,RPQPMLQKKIKGFED38DA,0.0,0.0,0.0,無,0237
白河區,土地,糞箕湖段糞箕湖小段582-6地號,1995.0,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2793000,1400,,0.0,0,協議價購；,RPTPMLQKKIKGFED68DA,0.0,0.0,0.0,無,0238
白河區,土地,長安段441地號,2949.18,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4128846,1400,,0.0,0,協議價購；,RPWPMLQKKIKGFED98DA,0.0,0.0,0.0,無,0239
白河區,土地,長安段441地號,614.41,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860176,1400,,0.0,0,協議價購；,RPXPMLQKKIKGFED09DA,0.0,0.0,0.0,無,0239
白河區,土地,糞箕湖段糞箕湖小段573-7地號,33.87,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,47414,1400,,0.0,0,協議價購；,RPSNMLSKKIKGFED58DA,0.0,0.0,0.0,無,0237
歸仁區,土地,民權段625地號,2278.88,農,,,1140922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19000000,8337,,0.0,0,,RPTNMLOJKIKGFID58DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３７號十五樓之３,18.61,商,,,1140914,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,117.06,2,2,2,有,有,15650000,151714,坡道平面,25.44,1750000,預售屋、或土地及建物分件登記案件；,RPORMLOJKIKGFID48DA,54.83,0.0,4.69,有,
東區,房地(土地+建物),臺南市東區裕信二街１２７號,106.13,住,,,1140913,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140410,233.22,3,2,4,有,無,39780000,170569,,0.0,0,,RPRNMLSJJHLGFCD08DA,211.33,0.0,21.89,有,
東區,房地(土地+建物)+車位,臺南市東區東安路２５０號七樓之１,24.06,住,,,1140921,土地1建物1車位1,七層，通道,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810828,266.88,3,2,2,有,有,9000000,33723,坡道平面,0.0,0,增建:露臺其他增建；,RPVNMLPKJHLGFCD28DA,94.76,112.25,15.28,有,
白河區,土地,糞箕湖段糞箕湖小段654地號,3929.5,,一般農業區,農牧用地,1140903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5501299,1400,,0.0,0,協議價購；,RPVTMLLKKIKGFED78DA,0.0,0.0,0.0,無,0228
白河區,土地,長安段464地號,1165.39,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1631540,1400,,0.0,0,協議價購；,RPSSMLMKKIKGFED48DA,0.0,0.0,0.0,無,0218
白河區,土地,長安段464地號,754.07,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1055703,1400,,0.0,0,協議價購；,RPTSMLMKKIKGFED58DA,0.0,0.0,0.0,無,0218
白河區,土地,長安段457-1地號,1081.28,,一般農業區,農牧用地,1140910,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1513794,1400,,0.0,0,協議價購；,RPUSMLMKKIKGFED68DA,0.0,0.0,0.0,無,0218
白河區,土地,長安段464地號,525.57,,一般農業區,農牧用地,1140903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,735792,1400,,0.0,0,協議價購；,RPVSMLMKKIKGFED78DA,0.0,0.0,0.0,無,0218
白河區,土地,長安段442地號,2405.0,,一般農業區,農牧用地,1140903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3367000,1400,,0.0,0,協議價購；,RPPNMLQKKIKGFED08DA,0.0,0.0,0.0,無,0247
白河區,土地,長安段442地號,2405.0,,一般農業區,農牧用地,1140903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3367000,1400,,0.0,0,協議價購；,RPQNMLQKKIKGFED18DA,0.0,0.0,0.0,無,0247
白河區,土地,糞箕湖段糞箕湖小段574-22地號,15.83,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20583,1300,,0.0,0,協議價購；,RPRNMLQKKIKGFED28DA,0.0,0.0,0.0,無,0249
白河區,土地,糞箕湖段糞箕湖小段574-22地號,15.83,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20583,1300,,0.0,0,協議價購；,RPSNMLQKKIKGFED38DA,0.0,0.0,0.0,無,0249
白河區,土地,糞箕湖段糞箕湖小段574-22地號,15.83,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20583,1300,,0.0,0,協議價購；,RPTNMLQKKIKGFED48DA,0.0,0.0,0.0,無,0249
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段８３３號二十樓之３,13.59,住,,,1140906,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120323,156.02,2,2,2,有,有,16180000,111525,坡道平面,27.08,1800000,,RPSOMLPKKIKGFAD97DA,75.92,0.0,9.45,有,0252
安南區,房地(土地+建物)+車位,臺南市安南區環福街１２號四樓之２,37.02,住,,,1140914,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070524,101.0,2,2,2,有,有,8380000,82970,一樓平面,0.0,0,,RPPNMLPKJHLGFBD57DA,61.29,0.0,3.8,有,
白河區,土地,長安段496地號,8735.0,,一般農業區,農牧用地,1140903,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12226599,1400,,0.0,0,協議價購；,RPSOMLLKKIKGFED97DA,0.0,0.0,0.0,無,
白河區,土地,埤子頭段埤子頭小段1340-8地號,275.0,,特定農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,385000,1400,,0.0,0,協議價購；,RPRQMLMKKIKGFED18DA,0.0,0.0,0.0,無,
白河區,土地,長安段464地號,525.57,,一般農業區,農牧用地,1140930,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,735792,1400,,0.0,0,協議價購；,RPWSMLMKKIKGFED88DA,0.0,0.0,0.0,無,0218
白河區,土地,長安段464地號,525.57,,一般農業區,農牧用地,1140930,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,735792,1400,,0.0,0,協議價購；,RPXSMLMKKIKGFED98DA,0.0,0.0,0.0,無,0218
白河區,土地,長安段457-1地號,2043.12,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2860375,1400,,0.0,0,協議價購；,RPTTMLMKKIKGFED68DA,0.0,0.0,0.0,無,0255
白河區,土地,長安段457-1地號,875.62,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1225875,1400,,0.0,0,協議價購；,RPUTMLMKKIKGFED78DA,0.0,0.0,0.0,無,0255
白河區,土地,長安段457-1地號,875.62,,一般農業區,農牧用地,1140911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1225875,1400,,0.0,0,協議價購；,RPVTMLMKKIKGFED88DA,0.0,0.0,0.0,無,0255
白河區,土地,糞箕湖段糞箕湖小段574-22地號,63.33,,一般農業區,農牧用地,1140910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,82334,1300,,0.0,0,協議價購；,RPUNMLQKKIKGFED58DA,0.0,0.0,0.0,無,0249
東區,房地(土地+建物),臺南市東區榮譽街６５號之２,16.71,住,,,1140916,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0851028,65.18,11,5,6,有,無,1200000,18411,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRJJHLGFCD97DA,57.85,0.0,7.33,無,
白河區,土地,長安段464地號,810.94,,一般農業區,農牧用地,1140910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1135313,1400,,0.0,0,協議價購；,RPPTMLMKKIKGFED28DA,0.0,0.0,0.0,無,
